Month,Store,Metric,Amount
May 2021,ITPL,store Labor Cost,0.08
May 2021,RMZ,store Labor Cost,0.0
May 2021,KOR,store Labor Cost,1.71
May 2021,INB,store Labor Cost,1.84
May 2021,DIV,store Labor Cost,2.08
May 2021,IND,store Labor Cost,2.15
May 2021,BAG,store Labor Cost,0.0
May 2021,DLF,store Labor Cost,0.0
May 2021,MAN,store Labor Cost,0.11
May 2021,MTP,store Labor Cost,0.0
May 2021,ETV,store Labor Cost,0.0
May 2021,VIR,store Labor Cost,0.0
May 2021,ARK,store Labor Cost,1.96
May 2021,SIG,store Labor Cost,1.64
May 2021,HSR,store Labor Cost,2.27
May 2021,CVR,store Labor Cost,0.0
May 2021,SJP,store Labor Cost,2.78
May 2021,ORW,store Labor Cost,1.39
May 2021,EST,store Labor Cost,1.48
May 2021,ORE,store Labor Cost,1.54
May 2021,AUR,store Labor Cost,0.0
May 2021,JPN,store Labor Cost,1.9
May 2021,JPC,store Labor Cost,0.0
May 2021,PTP,store Labor Cost,0.0
May 2021,SEC,store Labor Cost,0.0
May 2021,SYH,store Labor Cost,1.6
May 2021,ETF,store Labor Cost,0.0
May 2021,GSC,store Labor Cost,0.0
May 2021,PRI,store Labor Cost,0.0
May 2021,ECN,store Labor Cost,0.0
May 2021,RGA,store Labor Cost,0.0
May 2021,MIL,store Labor Cost,0.0
May 2021,CTS,store Labor Cost,0.0
May 2021,VBP,store Labor Cost,1.94
May 2021,SKC,store Labor Cost,1.68
May 2021,IHY,store Labor Cost,1.69
May 2021,DCH,store Labor Cost,0.0
May 2021,HAA,store Labor Cost,1.45
May 2021,SCH,store Labor Cost,1.2
May 2021,EGL,Utility Cost,0.0
May 2021,ITPL,Utility Cost,0.05
May 2021,RMZ,Utility Cost,0.1
May 2021,KOR,Utility Cost,0.71
May 2021,INB,Utility Cost,0.5
May 2021,DIV,Utility Cost,1.31
May 2021,IND,Utility Cost,0.96
May 2021,BAG,Utility Cost,0.0
May 2021,DLF,Utility Cost,0.0
May 2021,MAN,Utility Cost,0.05
May 2021,MTP,Utility Cost,0.0
May 2021,ETV,Utility Cost,0.04
May 2021,VIR,Utility Cost,0.0
May 2021,ARK,Utility Cost,1.15
May 2021,SIG,Utility Cost,0.65
May 2021,HSR,Utility Cost,0.96
May 2021,CVR,Utility Cost,0.0
May 2021,SJP,Utility Cost,1.13
May 2021,ORW,Utility Cost,1.01
May 2021,EST,Utility Cost,0.95
May 2021,ORE,Utility Cost,0.67
May 2021,AUR,Utility Cost,0.0
May 2021,JPN,Utility Cost,1.14
May 2021,JPC,Utility Cost,0.0
May 2021,PTP,Utility Cost,0.07
May 2021,SEC,Utility Cost,0.05
May 2021,SYH,Utility Cost,0.73
May 2021,ETF,Utility Cost,0.08
May 2021,GSC,Utility Cost,0.0
May 2021,PRI,Utility Cost,0.01
May 2021,ECN,Utility Cost,0.14
May 2021,RGA,Utility Cost,0.1
May 2021,MIL,Utility Cost,0.0
May 2021,CTS,Utility Cost,0.1
May 2021,VBP,Utility Cost,0.82
May 2021,SKC,Utility Cost,0.67
May 2021,IHY,Utility Cost,0.6
May 2021,DCH,Utility Cost,0.0
May 2021,HAA,Utility Cost,0.97
May 2021,SCH,Utility Cost,0.62
May 2021,ITPL,Rent,0.08
May 2021,RMZ,Rent,0.0
May 2021,KOR,Rent,0.71
May 2021,INB,Rent,1.12
May 2021,DIV,Rent,0.51
May 2021,IND,Rent,1.1
May 2021,BAG,Rent,0.0
May 2021,MAN,Rent,0.0
May 2021,ETV,Rent,0.0
May 2021,ARK,Rent,1.36
May 2021,SIG,Rent,0.85
May 2021,HSR,Rent,1.37
May 2021,CVR,Rent,0.0
May 2021,SJP,Rent,1.48
May 2021,ORW,Rent,0.84
May 2021,EST,Rent,0.71
May 2021,ORE,Rent,0.66
May 2021,JPN,Rent,1.48
May 2021,SEC,Rent,0.27
May 2021,SYH,Rent,0.21
May 2021,RGA,Rent,0.0
May 2021,VBP,Rent,1.36
May 2021,SKC,Rent,0.22
May 2021,IHY,Rent,1.67
May 2021,HAA,Rent,0.78
May 2021,SCH,Rent,0.45
May 2021,ITPL,CAM,0.0
May 2021,RMZ,CAM,0.13
May 2021,INB,CAM,0.16
May 2021,DIV,CAM,0.14
May 2021,IND,CAM,0.0
May 2021,DLF,CAM,0.0
May 2021,MTP,CAM,0.0
May 2021,ETV,CAM,0.0
May 2021,ARK,CAM,0.0
May 2021,SIG,CAM,0.09
May 2021,HSR,CAM,0.0
May 2021,SJP,CAM,0.0
May 2021,ORW,CAM,0.31
May 2021,EST,CAM,0.16
May 2021,ORE,CAM,0.21
May 2021,JPN,CAM,0.0
May 2021,PTP,CAM,0.0
May 2021,SEC,CAM,0.03
May 2021,SYH,CAM,0.0
May 2021,ETF,CAM,0.0
May 2021,PRI,CAM,0.19
May 2021,ECN,CAM,0.19
May 2021,RGA,CAM,0.24
May 2021,VBP,CAM,0.41
May 2021,IHY,CAM,0.29
May 2021,HAA,CAM,0.53
May 2021,SCH,CAM,0.47
May 2021,ITPL,Aggregator commission,-0.0
May 2021,RMZ,Aggregator commission,0.0
May 2021,KOR,Aggregator commission,1.83
May 2021,INB,Aggregator commission,3.94
May 2021,DIV,Aggregator commission,3.37
May 2021,IND,Aggregator commission,3.91
May 2021,MAN,Aggregator commission,0.02
May 2021,MTP,Aggregator commission,0.0
May 2021,ETV,Aggregator commission,0.0
May 2021,VIR,Aggregator commission,0.0
May 2021,ARK,Aggregator commission,3.3
May 2021,SIG,Aggregator commission,1.3
May 2021,HSR,Aggregator commission,3.79
May 2021,CVR,Aggregator commission,0.0
May 2021,SJP,Aggregator commission,4.7
May 2021,ORW,Aggregator commission,1.97
May 2021,EST,Aggregator commission,2.23
May 2021,ORE,Aggregator commission,1.74
May 2021,JPN,Aggregator commission,4.05
May 2021,SYH,Aggregator commission,3.76
May 2021,ECN,Aggregator commission,0.0
May 2021,VBP,Aggregator commission,2.65
May 2021,SKC,Aggregator commission,1.51
May 2021,IHY,Aggregator commission,1.97
May 2021,SCH,Aggregator commission,0.63
May 2021,ITPL,Marketing & advertisement,0.0
May 2021,KOR,Marketing & advertisement,0.27
May 2021,INB,Marketing & advertisement,0.61
May 2021,DIV,Marketing & advertisement,0.68
May 2021,IND,Marketing & advertisement,0.92
May 2021,ARK,Marketing & advertisement,0.62
May 2021,SIG,Marketing & advertisement,0.26
May 2021,HSR,Marketing & advertisement,0.77
May 2021,SJP,Marketing & advertisement,0.67
May 2021,ORW,Marketing & advertisement,0.5
May 2021,EST,Marketing & advertisement,0.51
May 2021,ORE,Marketing & advertisement,0.28
May 2021,JPN,Marketing & advertisement,0.79
May 2021,SYH,Marketing & advertisement,0.88
May 2021,VBP,Marketing & advertisement,0.59
May 2021,SKC,Marketing & advertisement,0.47
May 2021,IHY,Marketing & advertisement,0.25
May 2021,HAA,Marketing & advertisement,0.14
May 2021,SCH,Marketing & advertisement,0.59
May 2021,EGL,Other opex expenses,0.02
May 2021,ITPL,Other opex expenses,0.14
May 2021,RMZ,Other opex expenses,0.05
May 2021,KOR,Other opex expenses,0.43
May 2021,INB,Other opex expenses,0.46
May 2021,DIV,Other opex expenses,0.62
May 2021,IND,Other opex expenses,0.59
May 2021,BAG,Other opex expenses,0.04
May 2021,DLF,Other opex expenses,0.0
May 2021,MAN,Other opex expenses,0.13
May 2021,MTP,Other opex expenses,0.03
May 2021,ETV,Other opex expenses,0.02
May 2021,VIR,Other opex expenses,0.04
May 2021,ARK,Other opex expenses,0.56
May 2021,SIG,Other opex expenses,0.37
May 2021,HSR,Other opex expenses,0.5
May 2021,CVR,Other opex expenses,0.02
May 2021,SJP,Other opex expenses,0.5
May 2021,ORW,Other opex expenses,0.42
May 2021,EST,Other opex expenses,0.42
May 2021,ORE,Other opex expenses,0.41
May 2021,AUR,Other opex expenses,0.0
May 2021,JPN,Other opex expenses,0.54
May 2021,JPC,Other opex expenses,0.0
May 2021,PTP,Other opex expenses,0.03
May 2021,SEC,Other opex expenses,0.02
May 2021,SYH,Other opex expenses,0.49
May 2021,ETF,Other opex expenses,0.02
May 2021,GSC,Other opex expenses,0.02
May 2021,PRI,Other opex expenses,0.03
May 2021,ECN,Other opex expenses,0.02
May 2021,RGA,Other opex expenses,0.01
May 2021,MIL,Other opex expenses,0.0
May 2021,CTS,Other opex expenses,0.03
May 2021,VBP,Other opex expenses,0.43
May 2021,SKC,Other opex expenses,0.43
May 2021,IHY,Other opex expenses,0.44
May 2021,DCH,Other opex expenses,0.03
May 2021,HAA,Other opex expenses,0.93
May 2021,SCH,Other opex expenses,0.2
May 2021,EGL,Total outlet expenses,0.02
May 2021,ITPL,Total outlet expenses,0.35
May 2021,RMZ,Total outlet expenses,0.27
May 2021,KOR,Total outlet expenses,5.65
May 2021,INB,Total outlet expenses,8.64
May 2021,DIV,Total outlet expenses,8.7
May 2021,IND,Total outlet expenses,9.63
May 2021,BAG,Total outlet expenses,0.04
May 2021,DLF,Total outlet expenses,0.0
May 2021,MAN,Total outlet expenses,0.31
May 2021,MTP,Total outlet expenses,0.03
May 2021,ETV,Total outlet expenses,0.07
May 2021,VIR,Total outlet expenses,0.04
May 2021,ARK,Total outlet expenses,8.96
May 2021,SIG,Total outlet expenses,5.16
May 2021,HSR,Total outlet expenses,9.67
May 2021,CVR,Total outlet expenses,0.02
May 2021,SJP,Total outlet expenses,11.26
May 2021,ORW,Total outlet expenses,6.44
May 2021,EST,Total outlet expenses,6.47
May 2021,ORE,Total outlet expenses,5.52
May 2021,AUR,Total outlet expenses,0.0
May 2021,JPN,Total outlet expenses,9.89
May 2021,JPC,Total outlet expenses,0.0
May 2021,PTP,Total outlet expenses,0.1
May 2021,SEC,Total outlet expenses,0.36
May 2021,SYH,Total outlet expenses,7.67
May 2021,ETF,Total outlet expenses,0.1
May 2021,GSC,Total outlet expenses,0.02
May 2021,PRI,Total outlet expenses,0.22
May 2021,ECN,Total outlet expenses,0.34
May 2021,RGA,Total outlet expenses,0.35
May 2021,MIL,Total outlet expenses,0.0
May 2021,CTS,Total outlet expenses,0.13
May 2021,VBP,Total outlet expenses,8.21
May 2021,SKC,Total outlet expenses,4.97
May 2021,IHY,Total outlet expenses,6.9
May 2021,DCH,Total outlet expenses,0.03
May 2021,HAA,Total outlet expenses,4.81
May 2021,SCH,Total outlet expenses,4.18
May 2021,EGL,Outlet EBITDA,-0.02
May 2021,ITPL,Outlet EBITDA,-0.35
May 2021,RMZ,Outlet EBITDA,-0.27
May 2021,KOR,Outlet EBITDA,-0.49
May 2021,INB,Outlet EBITDA,2.5
May 2021,DIV,Outlet EBITDA,0.85
May 2021,IND,Outlet EBITDA,0.9
May 2021,BAG,Outlet EBITDA,-0.04
May 2021,DLF,Outlet EBITDA,0.0
May 2021,MAN,Outlet EBITDA,-0.31
May 2021,MTP,Outlet EBITDA,-0.03
May 2021,ETV,Outlet EBITDA,-0.07
May 2021,VIR,Outlet EBITDA,-0.04
May 2021,ARK,Outlet EBITDA,0.74
May 2021,SIG,Outlet EBITDA,-1.11
May 2021,HSR,Outlet EBITDA,1.18
May 2021,CVR,Outlet EBITDA,-0.02
May 2021,SJP,Outlet EBITDA,2.34
May 2021,ORW,Outlet EBITDA,-0.46
May 2021,EST,Outlet EBITDA,0.06
May 2021,ORE,Outlet EBITDA,-0.78
May 2021,AUR,Outlet EBITDA,0.0
May 2021,JPN,Outlet EBITDA,2.51
May 2021,JPC,Outlet EBITDA,0.0
May 2021,PTP,Outlet EBITDA,-0.1
May 2021,SEC,Outlet EBITDA,-0.36
May 2021,SYH,Outlet EBITDA,2.39
May 2021,ETF,Outlet EBITDA,-0.1
May 2021,GSC,Outlet EBITDA,-0.02
May 2021,PRI,Outlet EBITDA,-0.22
May 2021,ECN,Outlet EBITDA,-0.34
May 2021,RGA,Outlet EBITDA,-0.35
May 2021,MIL,Outlet EBITDA,0.0
May 2021,CTS,Outlet EBITDA,-0.13
May 2021,VBP,Outlet EBITDA,0.51
May 2021,SKC,Outlet EBITDA,-0.77
May 2021,IHY,Outlet EBITDA,-0.67
May 2021,DCH,Outlet EBITDA,-0.03
May 2021,HAA,Outlet EBITDA,-2.52
May 2021,SCH,Outlet EBITDA,-1.78
Jun 2021,KOR,Gross Sales,9.5
Jun 2021,INB,Gross Sales,21.43
Jun 2021,DIV,Gross Sales,18.3
Jun 2021,IND,Gross Sales,22.33
Jun 2021,ARK,Gross Sales,19.0
Jun 2021,SIG,Gross Sales,10.63
Jun 2021,HSR,Gross Sales,22.44
Jun 2021,SJP,Gross Sales,25.83
Jun 2021,ORW,Gross Sales,11.66
Jun 2021,EST,Gross Sales,13.95
Jun 2021,ORE,Gross Sales,4.26
Jun 2021,JPN,Gross Sales,23.89
Jun 2021,SYH,Gross Sales,19.41
Jun 2021,CTS,Gross Sales,0.0
Jun 2021,VBP,Gross Sales,19.39
Jun 2021,IHY,Gross Sales,18.75
Jun 2021,HAA,Gross Sales,6.45
Jun 2021,SCH,Gross Sales,9.35
Jun 2021,EGL,GST,0.0
Jun 2021,ITPL,GST,0.0
Jun 2021,RMZ,GST,0.0
Jun 2021,KOR,GST,0.45
Jun 2021,INB,GST,1.02
Jun 2021,DIV,GST,0.87
Jun 2021,IND,GST,1.06
Jun 2021,BAG,GST,0.0
Jun 2021,DLF,GST,0.0
Jun 2021,MAN,GST,0.0
Jun 2021,MTP,GST,0.0
Jun 2021,ETV,GST,0.0
Jun 2021,VIR,GST,0.0
Jun 2021,ARK,GST,0.9
Jun 2021,SIG,GST,0.51
Jun 2021,HSR,GST,1.07
Jun 2021,CVR,GST,0.0
Jun 2021,SJP,GST,1.23
Jun 2021,ORW,GST,0.56
Jun 2021,EST,GST,0.66
Jun 2021,ORE,GST,0.2
Jun 2021,AUR,GST,0.0
Jun 2021,JPN,GST,1.14
Jun 2021,JPC,GST,0.0
Jun 2021,PTP,GST,0.0
Jun 2021,SEC,GST,0.0
Jun 2021,SYH,GST,0.92
Jun 2021,ETF,GST,0.0
Jun 2021,GSC,GST,0.0
Jun 2021,PRI,GST,0.0
Jun 2021,ECN,GST,0.0
Jun 2021,RGA,GST,0.0
Jun 2021,MIL,GST,0.0
Jun 2021,CTS,GST,0.0
Jun 2021,VBP,GST,0.92
Jun 2021,IHY,GST,0.89
Jun 2021,DCH,GST,0.0
Jun 2021,HAA,GST,0.31
Jun 2021,SCH,GST,0.45
Jun 2021,EGL,Net Sales,0.0
Jun 2021,ITPL,Net Sales,0.0
Jun 2021,RMZ,Net Sales,0.0
Jun 2021,KOR,Net Sales,9.05
Jun 2021,INB,Net Sales,20.41
Jun 2021,DIV,Net Sales,17.43
Jun 2021,IND,Net Sales,21.27
Jun 2021,BAG,Net Sales,0.0
Jun 2021,DLF,Net Sales,0.0
Jun 2021,MAN,Net Sales,0.0
Jun 2021,MTP,Net Sales,0.0
Jun 2021,ETV,Net Sales,0.0
Jun 2021,VIR,Net Sales,0.0
Jun 2021,ARK,Net Sales,18.1
Jun 2021,SIG,Net Sales,10.12
Jun 2021,HSR,Net Sales,21.37
Jun 2021,CVR,Net Sales,0.0
Jun 2021,SJP,Net Sales,24.6
Jun 2021,ORW,Net Sales,11.1
Jun 2021,EST,Net Sales,13.28
Jun 2021,ORE,Net Sales,4.05
Jun 2021,AUR,Net Sales,0.0
Jun 2021,JPN,Net Sales,22.76
Jun 2021,JPC,Net Sales,0.0
Jun 2021,PTP,Net Sales,0.0
Jun 2021,SEC,Net Sales,0.0
Jun 2021,SYH,Net Sales,18.49
Jun 2021,ETF,Net Sales,0.0
Jun 2021,GSC,Net Sales,0.0
Jun 2021,PRI,Net Sales,0.0
Jun 2021,ECN,Net Sales,0.0
Jun 2021,RGA,Net Sales,0.0
Jun 2021,MIL,Net Sales,0.0
Jun 2021,CTS,Net Sales,0.0
Jun 2021,VBP,Net Sales,18.47
Jun 2021,IHY,Net Sales,17.85
Jun 2021,DCH,Net Sales,0.0
Jun 2021,HAA,Net Sales,6.14
Jun 2021,SCH,Net Sales,8.9
Jun 2021,EGL,COGS (food +packaging),0.45
Jun 2021,ITPL,COGS (food +packaging),0.0
Jun 2021,RMZ,COGS (food +packaging),0.29
Jun 2021,KOR,COGS (food +packaging),2.97
Jun 2021,INB,COGS (food +packaging),7.22
Jun 2021,DIV,COGS (food +packaging),5.95
Jun 2021,IND,COGS (food +packaging),7.77
Jun 2021,BAG,COGS (food +packaging),0.0
Jun 2021,DLF,COGS (food +packaging),0.0
Jun 2021,MAN,COGS (food +packaging),0.0
Jun 2021,MTP,COGS (food +packaging),0.0
Jun 2021,ETV,COGS (food +packaging),0.0
Jun 2021,VIR,COGS (food +packaging),0.0
Jun 2021,ARK,COGS (food +packaging),6.33
Jun 2021,SIG,COGS (food +packaging),3.43
Jun 2021,HSR,COGS (food +packaging),7.67
Jun 2021,CVR,COGS (food +packaging),1.16
Jun 2021,SJP,COGS (food +packaging),8.3
Jun 2021,ORW,COGS (food +packaging),3.46
Jun 2021,EST,COGS (food +packaging),4.13
Jun 2021,ORE,COGS (food +packaging),1.35
Jun 2021,AUR,COGS (food +packaging),0.0
Jun 2021,JPN,COGS (food +packaging),7.66
Jun 2021,JPC,COGS (food +packaging),0.0
Jun 2021,PTP,COGS (food +packaging),0.0
Jun 2021,SEC,COGS (food +packaging),0.0
Jun 2021,SYH,COGS (food +packaging),7.03
Jun 2021,ETF,COGS (food +packaging),0.0
Jun 2021,GSC,COGS (food +packaging),0.0
Jun 2021,PRI,COGS (food +packaging),0.0
Jun 2021,ECN,COGS (food +packaging),0.0
Jun 2021,RGA,COGS (food +packaging),0.0
Jun 2021,MIL,COGS (food +packaging),0.0
Jun 2021,CTS,COGS (food +packaging),0.0
Jun 2021,VBP,COGS (food +packaging),7.23
Jun 2021,IHY,COGS (food +packaging),5.69
Jun 2021,DCH,COGS (food +packaging),0.4
Jun 2021,HAA,COGS (food +packaging),2.06
Jun 2021,SCH,COGS (food +packaging),3.0
Jun 2021,EGL,Gross margin,-0.45
Jun 2021,ITPL,Gross margin,0.0
Jun 2021,RMZ,Gross margin,-0.29
Jun 2021,KOR,Gross margin,6.08
Jun 2021,INB,Gross margin,13.19
Jun 2021,DIV,Gross margin,11.48
Jun 2021,IND,Gross margin,13.5
Jun 2021,BAG,Gross margin,0.0
Jun 2021,DLF,Gross margin,0.0
Jun 2021,MAN,Gross margin,0.0
Jun 2021,MTP,Gross margin,-0.0
Jun 2021,ETV,Gross margin,0.0
Jun 2021,VIR,Gross margin,0.0
Jun 2021,ARK,Gross margin,11.76
Jun 2021,SIG,Gross margin,6.69
Jun 2021,HSR,Gross margin,13.7
Jun 2021,CVR,Gross margin,-1.16
Jun 2021,SJP,Gross margin,16.3
Jun 2021,ORW,Gross margin,7.64
Jun 2021,EST,Gross margin,9.15
Jun 2021,ORE,Gross margin,2.71
Jun 2021,AUR,Gross margin,0.0
Jun 2021,JPN,Gross margin,15.1
Jun 2021,JPC,Gross margin,0.0
Jun 2021,PTP,Gross margin,0.0
Jun 2021,SEC,Gross margin,0.0
Jun 2021,SYH,Gross margin,11.46
Jun 2021,ETF,Gross margin,0.0
Jun 2021,GSC,Gross margin,0.0
Jun 2021,PRI,Gross margin,0.0
Jun 2021,ECN,Gross margin,0.0
Jun 2021,RGA,Gross margin,0.0
Jun 2021,MIL,Gross margin,0.0
Jun 2021,CTS,Gross margin,0.0
Jun 2021,VBP,Gross margin,11.24
Jun 2021,IHY,Gross margin,12.17
Jun 2021,DCH,Gross margin,-0.4
Jun 2021,HAA,Gross margin,4.08
Jun 2021,SCH,Gross margin,5.9
Jun 2021,EGL,store Labor Cost,0.0
Jun 2021,ITPL,store Labor Cost,0.01
Jun 2021,RMZ,store Labor Cost,0.0
Jun 2021,KOR,store Labor Cost,1.33
Jun 2021,INB,store Labor Cost,2.0
Jun 2021,DIV,store Labor Cost,1.85
Jun 2021,IND,store Labor Cost,2.25
Jun 2021,BAG,store Labor Cost,0.0
Jun 2021,DLF,store Labor Cost,0.0
Jun 2021,MAN,store Labor Cost,0.1
Jun 2021,MTP,store Labor Cost,0.0
Jun 2021,ETV,store Labor Cost,0.0
Jun 2021,VIR,store Labor Cost,0.0
Jun 2021,ARK,store Labor Cost,2.03
Jun 2021,SIG,store Labor Cost,1.71
Jun 2021,HSR,store Labor Cost,1.97
Jun 2021,CVR,store Labor Cost,0.0
Jun 2021,SJP,store Labor Cost,2.25
Jun 2021,ORW,store Labor Cost,1.47
Jun 2021,EST,store Labor Cost,1.5
Jun 2021,ORE,store Labor Cost,0.36
Jun 2021,AUR,store Labor Cost,0.0
Jun 2021,JPN,store Labor Cost,2.23
Jun 2021,JPC,store Labor Cost,0.0
Jun 2021,PTP,store Labor Cost,0.0
Jun 2021,SEC,store Labor Cost,0.0
Jun 2021,SYH,store Labor Cost,1.61
Jun 2021,ETF,store Labor Cost,0.0
Jun 2021,GSC,store Labor Cost,0.24
Jun 2021,PRI,store Labor Cost,0.01
Jun 2021,ECN,store Labor Cost,0.0
Jun 2021,RGA,store Labor Cost,0.0
Jun 2021,MIL,store Labor Cost,0.0
Jun 2021,CTS,store Labor Cost,0.0
Jun 2021,VBP,store Labor Cost,1.14
Jun 2021,IHY,store Labor Cost,1.63
Jun 2021,DCH,store Labor Cost,0.0
Jun 2021,HAA,store Labor Cost,1.4
Jun 2021,SCH,store Labor Cost,1.33
Jun 2021,EGL,Utility Cost,0.0
Jun 2021,ITPL,Utility Cost,0.05
Jun 2021,RMZ,Utility Cost,0.1
Jun 2021,KOR,Utility Cost,0.7
Jun 2021,INB,Utility Cost,0.74
Jun 2021,DIV,Utility Cost,1.27
Jun 2021,IND,Utility Cost,1.05
Jun 2021,BAG,Utility Cost,0.0
Jun 2021,DLF,Utility Cost,0.0
Jun 2021,MAN,Utility Cost,0.05
Jun 2021,MTP,Utility Cost,0.0
Jun 2021,ETV,Utility Cost,0.04
Jun 2021,VIR,Utility Cost,0.0
Jun 2021,ARK,Utility Cost,1.26
Jun 2021,SIG,Utility Cost,0.75
Jun 2021,HSR,Utility Cost,1.19
Jun 2021,CVR,Utility Cost,0.0
Jun 2021,SJP,Utility Cost,1.12
Jun 2021,ORW,Utility Cost,1.01
Jun 2021,EST,Utility Cost,0.96
Jun 2021,ORE,Utility Cost,0.39
Jun 2021,AUR,Utility Cost,0.0
Jun 2021,JPN,Utility Cost,1.17
Jun 2021,JPC,Utility Cost,0.0
Jun 2021,PTP,Utility Cost,0.07
Jun 2021,SEC,Utility Cost,0.05
Jun 2021,SYH,Utility Cost,0.8
Jun 2021,ETF,Utility Cost,0.08
Jun 2021,GSC,Utility Cost,0.0
Jun 2021,PRI,Utility Cost,0.01
Jun 2021,ECN,Utility Cost,0.14
Jun 2021,RGA,Utility Cost,0.1
Jun 2021,MIL,Utility Cost,0.0
Jun 2021,CTS,Utility Cost,0.1
Jun 2021,VBP,Utility Cost,0.91
Jun 2021,IHY,Utility Cost,0.66
Jun 2021,DCH,Utility Cost,0.0
Jun 2021,HAA,Utility Cost,0.91
Jun 2021,SCH,Utility Cost,0.63
Jun 2021,ITPL,Rent,0.08
Jun 2021,RMZ,Rent,0.0
Jun 2021,KOR,Rent,0.71
Jun 2021,INB,Rent,1.34
Jun 2021,DIV,Rent,0.51
Jun 2021,IND,Rent,1.2
Jun 2021,BAG,Rent,0.0
Jun 2021,MAN,Rent,0.0
Jun 2021,ETV,Rent,0.0
Jun 2021,ARK,Rent,1.36
Jun 2021,SIG,Rent,0.86
Jun 2021,HSR,Rent,1.71
Jun 2021,CVR,Rent,0.0
Jun 2021,SJP,Rent,1.48
Jun 2021,ORW,Rent,0.85
Jun 2021,EST,Rent,0.71
Jun 2021,ORE,Rent,0.48
Jun 2021,JPN,Rent,1.48
Jun 2021,SEC,Rent,0.27
Jun 2021,SYH,Rent,0.21
Jun 2021,RGA,Rent,0.0
Jun 2021,VBP,Rent,1.36
Jun 2021,IHY,Rent,3.16
Jun 2021,HAA,Rent,1.22
Jun 2021,SCH,Rent,1.05
Jun 2021,ITPL,CAM,0.0
Jun 2021,RMZ,CAM,0.13
Jun 2021,INB,CAM,0.18
Jun 2021,DIV,CAM,0.14
Jun 2021,IND,CAM,0.0
Jun 2021,DLF,CAM,0.0
Jun 2021,MTP,CAM,0.0
Jun 2021,ETV,CAM,0.0
Jun 2021,ARK,CAM,0.0
Jun 2021,SIG,CAM,0.09
Jun 2021,HSR,CAM,0.0
Jun 2021,SJP,CAM,0.0
Jun 2021,ORW,CAM,0.31
Jun 2021,EST,CAM,0.16
Jun 2021,ORE,CAM,0.28
Jun 2021,JPN,CAM,0.0
Jun 2021,PTP,CAM,0.0
Jun 2021,SEC,CAM,0.03
Jun 2021,SYH,CAM,0.0
Jun 2021,ETF,CAM,0.0
Jun 2021,PRI,CAM,0.19
Jun 2021,ECN,CAM,0.19
Jun 2021,RGA,CAM,0.24
Jun 2021,VBP,CAM,0.41
Jun 2021,IHY,CAM,0.25
Jun 2021,HAA,CAM,0.53
Jun 2021,SCH,CAM,0.47
Jun 2021,KOR,Aggregator commission,1.95
Jun 2021,INB,Aggregator commission,4.57
Jun 2021,DIV,Aggregator commission,3.78
Jun 2021,IND,Aggregator commission,4.53
Jun 2021,MAN,Aggregator commission,0.02
Jun 2021,ARK,Aggregator commission,3.76
Jun 2021,SIG,Aggregator commission,2.02
Jun 2021,HSR,Aggregator commission,4.54
Jun 2021,SJP,Aggregator commission,5.19
Jun 2021,ORW,Aggregator commission,2.53
Jun 2021,EST,Aggregator commission,3.04
Jun 2021,ORE,Aggregator commission,0.99
Jun 2021,JPN,Aggregator commission,4.66
Jun 2021,SYH,Aggregator commission,4.2
Jun 2021,VBP,Aggregator commission,3.22
Jun 2021,IHY,Aggregator commission,2.59
Jun 2021,SCH,Aggregator commission,1.0
Jun 2021,KOR,Marketing & advertisement,0.6
Jun 2021,INB,Marketing & advertisement,0.72
Jun 2021,DIV,Marketing & advertisement,0.85
Jun 2021,IND,Marketing & advertisement,0.69
Jun 2021,ARK,Marketing & advertisement,0.74
Jun 2021,SIG,Marketing & advertisement,0.73
Jun 2021,HSR,Marketing & advertisement,0.56
Jun 2021,SJP,Marketing & advertisement,0.72
Jun 2021,ORW,Marketing & advertisement,0.45
Jun 2021,EST,Marketing & advertisement,0.52
Jun 2021,ORE,Marketing & advertisement,0.4
Jun 2021,JPN,Marketing & advertisement,0.93
Jun 2021,SYH,Marketing & advertisement,1.0
Jun 2021,VBP,Marketing & advertisement,0.6
Jun 2021,IHY,Marketing & advertisement,0.68
Jun 2021,HAA,Marketing & advertisement,0.29
Jun 2021,SCH,Marketing & advertisement,0.41
Jun 2021,EGL,Other opex expenses,0.02
Jun 2021,ITPL,Other opex expenses,0.09
Jun 2021,RMZ,Other opex expenses,0.05
Jun 2021,KOR,Other opex expenses,0.46
Jun 2021,INB,Other opex expenses,0.45
Jun 2021,DIV,Other opex expenses,0.54
Jun 2021,IND,Other opex expenses,0.55
Jun 2021,BAG,Other opex expenses,0.04
Jun 2021,DLF,Other opex expenses,0.0
Jun 2021,MAN,Other opex expenses,0.08
Jun 2021,MTP,Other opex expenses,0.03
Jun 2021,ETV,Other opex expenses,0.02
Jun 2021,VIR,Other opex expenses,0.04
Jun 2021,ARK,Other opex expenses,0.57
Jun 2021,SIG,Other opex expenses,0.51
Jun 2021,HSR,Other opex expenses,0.74
Jun 2021,CVR,Other opex expenses,0.13
Jun 2021,SJP,Other opex expenses,0.58
Jun 2021,ORW,Other opex expenses,0.39
Jun 2021,EST,Other opex expenses,0.45
Jun 2021,ORE,Other opex expenses,0.3
Jun 2021,AUR,Other opex expenses,0.0
Jun 2021,JPN,Other opex expenses,0.68
Jun 2021,JPC,Other opex expenses,0.0
Jun 2021,PTP,Other opex expenses,0.03
